Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Iterations,Training Accuracy,Testing Accuracy
7.6147990226745605,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.8,"{'0.05': 0.8, '0.10': 0.8, '0.15': 0.7, '0.20': 0.6, '0.25': 0.6, '0.30': 0.4, '0.35': 0.3, '0.40': 0.1}"
1.542738914489746,"[35, 15, 10]",1,0.8,0.9,0.02,10260,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.6, '0.20': 0.7, '0.25': 0.7, '0.30': 0.5, '0.35': 0.3, '0.40': 0.5}"
9.793521881103516,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.4,"{'0.05': 0.4, '0.10': 0.4, '0.15': 0.4, '0.20': 0.4, '0.25': 0.4, '0.30': 0.4, '0.35': 0.3, '0.40': 0.2}"
9.878485918045044,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.8,"{'0.05': 0.8, '0.10': 0.8, '0.15': 0.8, '0.20': 0.7, '0.25': 0.6, '0.30': 0.5, '0.35': 0.4, '0.40': 0.2}"
48.209264039993286,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.7,"{'0.05': 0.7, '0.10': 0.6, '0.15': 0.7, '0.20': 0.6, '0.25': 0.4, '0.30': 0.4, '0.35': 0.3, '0.40': 0.1}"
23.8653781414032,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.4,"{'0.05': 0.4, '0.10': 0.4, '0.15': 0.4, '0.20': 0.4, '0.25': 0.4, '0.30': 0.3, '0.35': 0.3, '0.40': 0.3}"
19.677549123764038,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.9,"{'0.05': 0.9, '0.10': 0.9, '0.15': 0.9, '0.20': 0.7, '0.25': 0.6, '0.30': 0.3, '0.35': 0.2, '0.40': 0.0}"
29.820719957351685,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.5,"{'0.05': 0.5, '0.10': 0.5, '0.15': 0.5, '0.20': 0.5, '0.25': 0.4, '0.30': 0.4, '0.35': 0.4, '0.40': 0.2}"
12.748225212097168,"[35, 15, 10]",1,0.8,0.9,0.02,50000,0.5,"{'0.05': 0.5, '0.10': 0.5, '0.15': 0.5, '0.20': 0.5, '0.25': 0.5, '0.30': 0.3, '0.35': 0.3, '0.40': 0.3}"
13.515490055084229,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.2,"{'0.05': 0.2, '0.10': 0.2, '0.15': 0.2, '0.20': 0.2, '0.25': 0.2, '0.30': 0.2, '0.35': 0.2, '0.40': 0.1}"
17.347466945648193,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.1, '0.10': 0.1, '0.15': 0.1, '0.20': 0.1, '0.25': 0.1, '0.30': 0.1, '0.35': 0.1, '0.40': 0.1}"
14.637148141860962,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.1, '0.10': 0.2, '0.15': 0.1, '0.20': 0.1, '0.25': 0.2, '0.30': 0.1, '0.35': 0.1, '0.40': 0.2}"
10.40392804145813,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.1, '0.10': 0.1, '0.15': 0.1, '0.20': 0.1, '0.25': 0.1, '0.30': 0.1, '0.35': 0.1, '0.40': 0.1}"
10.596230745315552,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.3,"{'0.05': 0.2, '0.10': 0.3, '0.15': 0.2, '0.20': 0.3, '0.25': 0.2, '0.30': 0.2, '0.35': 0.1, '0.40': 0.1}"
9.149419069290161,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.2, '0.10': 0.1, '0.15': 0.1, '0.20': 0.1, '0.25': 0.1, '0.30': 0.2, '0.35': 0.1, '0.40': 0.2}"
9.968899965286255,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.2,"{'0.05': 0.2, '0.10': 0.2, '0.15': 0.2, '0.20': 0.2, '0.25': 0.2, '0.30': 0.1, '0.35': 0.1, '0.40': 0.1}"
9.31456208229065,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.1, '0.10': 0.1, '0.15': 0.1, '0.20': 0.1, '0.25': 0.1, '0.30': 0.1, '0.35': 0.1, '0.40': 0.1}"
8.871531963348389,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.1,"{'0.05': 0.1, '0.10': 0.1, '0.15': 0.1, '0.20': 0.1, '0.25': 0.1, '0.30': 0.1, '0.35': 0.1, '0.40': 0.1}"
10.081543922424316,"[35, 15, 10]",1,0.8,0.99,0.02,50000,0.2,"{'0.05': 0.2, '0.10': 0.3, '0.15': 0.1, '0.20': 0.3, '0.25': 0.3, '0.30': 0.2, '0.35': 0.1, '0.40': 0.1}"
